label,message
0,no im not i cant give you everything you want and need you actually could do better for yourself on yor ownyouve got more money than i do i cant get work i cant get a man i cant pay the rent i cant even fill my fucking gas tank yes im stressed and depressed i didnt even call home for thanksgiving cuz ill have to tell them im up to nothing
0,skallis wont play in first two odi
0,then get some cash together and ill text jason
0,oh my love its soooo good to hear from you omg i missed you so much today im sorry your having problems with the provider but thank you for tming me
1,final chance claim ur 150 worth of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz 300 subs 16
0,probably want to pick up more
0,im done
0,are you the cutest girl in the world or what
0,no dice art class 6 thru 9  thanks though any idea what time i should come tomorrow
1,sms services for your inclusive text credits pls goto wwwcomuknet login  unsubscribe with stop no extra charge help08700469649 po box420 ip4 5we
0,oh howda gud gud mathe en samachara chikku
0,i thk 530 lor but dunno can get tickets a not wat u doing now
0,audrie lousy autocorrect
0,its a site to simulate the test it just gives you very tough questions to test your readiness
0,anyway seriously hit me up when youre back because otherwise i have to light up with armand and he always has shit andor is vomiting
0,i fetch yun or u fetch
0,thank you i like you as well
0,hmmm  and imagine after youve come home from that having to rub my feet make me dinner and help me get ready for my date  are you sure your ready for that kind of life
0,lara said she can loan me  ltgt
0,do we have any spare power supplies
0,yar he quite clever but aft many guesses lor he got ask me 2 bring but i thk darren not so willing 2 go aiya they thk leona still not attach wat
1,you are a winner you have been specially selected to receive 1000 cash or a 2000 award speak to a live operator to claim call 087123002209am7pm cost 10p
0,yeah dont go to bed ill be back before midnight
1,sunshine hols to claim ur med holiday send a stamped self address envelope to drinks on us uk po box 113 bray wicklow eire quiz starts saturday unsub stop
0,well i wasnt available as i washob nobbing with last night so they had to ask nickey platt instead of me
0,its that time of the week again ryan
0,wish u many many returns of the day happy birthday vikky
1,u can win 100 of music gift vouchers every week starting now txt the word draw to 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription
0,i hope you know im still mad at you
0,argh my 3g is spotty anyway the only thing i remember from the research we did was that province and sterling were the only problemfree places we looked at
0,in xam hall boy asked girl tell me the starting term for dis answer i can den manage on my own after lot of hesitation n lookin around silently she said the intha ponnungale ipaditan
0,do you know when the result
0,sorry im getting up now feel really bad totally rejected that kinda me thing
0,you do got a shitload of diamonds though
0,tessypls do me a favor pls convey my birthday wishes to nimyapls dnt forget it today is her birthday shijas
0,well im going to be an aunty
0,mine here like all fr china then so noisy
0,later i guess i needa do mcat study too
0,sfrom the training manual it show there is no tech processits all about password reset and troubleshooting
1,your b4u voucher wc 2703 is marsms log onto wwwb4utelecom for discount credit to opt out reply stop customer care call 08717168528
0,spoke with uncle john today he strongly feels that you need to sacrifice to keep me here hes going to call you when he does i beg you to just listen dont make any promises or make it clear things are not easy and i need you to please let us work things out as long as i keep expecting help my creativity will be stifled so pls just keep him happy no promises on your part
0,carlos took a while again we leave in a minute
0,well done and  luv ya all
0,then why you came to hostel
0,k still are you loving me
0,but i juz remembered i gotta bathe my dog today
0,after the drug she will be able to eat
0,alright took the morphine back in yo
0,you see the requirements please
0,you stayin out of trouble strangersaw dave the other day hes sorted nowstill with me bloke when u gona get a girl mrur mum still thinks we will get 2getha
1,freemsg hey  im buffy 25 and love to satisfy men home alone feeling randy reply 2 c my pix qlynnbv help08700621170150p a msg send stop to stop txts
0,so can collect ur laptop
0,ok can be later showing around 8830 if you want  cld have drink before wld prefer not to spend money on nosh if you dont mind as doing that nxt wk
0,i will once i get home
0,waaaat lololo ok next time then
0,the tables occupied im waiting by the tree
0,i surely dont forgot to comei will always be in touch in with you
0,hi kindly give us back our documents which we submitted for loan from stapati
0,i dont have i shall buy one dear
0,oh god i am happy to see your message after 3 days
0,what year and how many miles
0,hey cutie how goes it here in wales its kinda ok there is like hills and shit but i still avent killed myself
0,sad story of a man  last week was my bday my wife didnt wish me my parents forgot n so did my kids  i went to work even my colleagues did not wish as i entered my cabin my pa said  happy bday boss  i felt special she askd me 4 lunch after lunch she invited me to her apartment we went there she said do u mind if i go into the bedroom for a minute   ok i sed in a sexy mood she came out 5 minuts latr wid a caken my wife my parents my kidz my friends n my colleagues all screaming surprise  and i was waiting on the sofa    naked
0,i think you should go the honesty road call the bank tomorrow its the tough decisions that make us great people
1,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 87077 get txting and tell ur mates zed pobox 36504 w45wq norm150ptone 16
0,no its not specialisation can work but its slave labor will look for it this month sha cos no shakara 4 beggar
0,is she replying has boye changed his phone number
0,hi my darlin im on my way to london and we have just been smashed into by another driver and have a big dent im really missing u what have u been up to xxx
0,nothing really just making sure everybodys up to speed
0,im not coming home 4 dinner
0,thank you and by the way i just lost
0,yeshe have good crickiting mind
0,thx all will be well in a few months
0,can i please come up now imin towndontmatter if urgoin outl8rjust reallyneed 2docdplease dontplease dontignore mycallsu no thecd isvimportant tome 4 2moro
0,i wont so wats wit the guys
0,yavnt tried yet and never played original either
0,hiya had a good day have you spoken to since the weekend
0,see i thought it all through
0,get ready to moan and scream
0,oh k why you got job then whats up
0,i dont think so you dont need to be going out that late on a school night especially when the one class you have is the one you missed last wednesday and probably failed a test in on friday
0,and popping ltgt ibuprofens was no help
0,babe  how goes that day  what are you doing  where are you  i sip my cappuccino and think of you my love  i send a kiss to you from across the sea
0,ps u no ur a grown up now right
0,chinatown got porridge claypot rice yam cake fishhead beehoon either we eat cheap den go cafe n tok or go nydc or somethin
0,i know a few people i can hit up and fuck to the yes
0,purity of friendship between two is not about smiling after reading the forwarded messageits about smiling just by seeing the name gud evng
0,so is there anything specific i should be doing with regards to jaklin or what because idk what the fuck
