google_index,ratio_digits_url,domain_in_title,phish_hints,ip,nb_qm,length_url,nb_slash,length_hostname,nb_eq,ratio_digits_host,shortest_word_host,prefix_suffix,longest_word_path,tld_in_subdomain,status
1,0.306666667,1,0,1,0,75,4,34,0,0.0,4,0,32,0,1
1,0.095238095,1,0,0,0,42,3,34,0,0.117647059,6,1,0,0,1
0,0.0,1,0,0,0,27,3,19,0,0.0,3,0,0,0,0
1,0.212121212,1,0,0,0,33,3,14,0,0.214285714,3,0,10,0,1
1,0.268292683,1,0,1,1,82,3,18,1,0.0,6,0,12,0,1
0,0.0,1,0,0,0,60,4,18,0,0.0,3,0,10,0,0
1,0.109090909,1,0,0,0,55,3,37,0,0.162162162,1,0,5,0,1
1,0.0,1,0,0,0,55,6,14,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,25,3,17,0,0.0,13,0,0,0,1
0,0.0,1,0,0,0,52,4,14,0,0.0,10,0,8,0,0
1,0.034482759,1,0,0,0,29,2,22,0,0.045454545,8,0,0,0,1
1,0.0,1,0,0,0,41,3,32,0,0.0,8,0,0,0,1
1,0.130434783,1,0,0,0,46,3,38,0,0.1578947369999999,1,0,0,0,1
0,0.0,0,0,0,0,51,4,16,0,0.0,2,0,8,0,0
1,0.0,1,0,0,0,44,6,17,0,0.0,3,0,7,0,1
0,0.0,1,0,0,0,23,2,15,0,0.0,2,0,0,0,1
1,0.0,1,0,0,0,28,3,8,0,0.0,3,0,7,0,1
1,0.0,1,0,0,0,32,3,24,0,0.0,8,0,0,0,1
0,0.0,0,0,0,0,26,3,17,0,0.0,3,0,0,0,0
1,0.372881356,1,5,1,1,236,9,15,3,0.0,11,1,64,0,1
0,0.107142857,1,0,0,0,56,3,16,0,0.0,3,0,7,0,0
0,0.0,1,0,0,0,17,3,9,0,0.0,5,0,0,0,0
0,0.024390244,1,0,0,0,41,3,32,0,0.03125,7,1,0,0,1
1,0.028571429,1,0,0,0,35,3,26,0,0.038461538,1,0,0,0,1
0,0.0,1,0,0,0,21,2,14,0,0.0,11,0,0,0,0
0,0.081967213,0,0,0,0,61,5,18,0,0.0,3,0,10,0,0
1,0.0,1,0,0,0,37,5,16,0,0.0,12,0,7,0,1
1,0.223140496,1,0,1,1,121,4,46,3,0.0,3,0,17,1,1
1,0.0,1,0,0,0,34,3,26,0,0.0,2,0,0,0,1
0,0.0,1,0,0,0,37,4,22,0,0.0,3,0,5,0,1
0,0.0,0,0,0,0,17,2,10,0,0.0,7,0,0,0,0
1,0.0,1,0,0,0,33,4,13,0,0.0,2,1,6,0,1
0,0.0,1,0,0,0,57,4,14,0,0.0,3,0,14,0,0
1,0.0,1,0,0,0,32,5,11,0,0.0,4,0,7,0,1
1,0.012605042,1,2,0,0,238,23,14,0,0.0,1,1,12,0,1
1,0.0,0,1,0,0,50,5,21,0,0.0,3,1,5,0,1
1,0.0,1,4,0,1,128,9,21,1,0.0,3,1,21,0,1
0,0.0,1,0,0,0,71,5,27,0,0.0,3,1,9,0,0
1,0.026315789,1,0,0,0,38,3,30,0,0.033333333,3,0,0,1,1
0,0.0,1,0,0,0,23,2,16,0,0.0,13,0,0,0,0
0,0.0,1,0,0,0,36,3,27,0,0.0,3,1,0,0,1
0,0.145454545,1,0,0,0,55,8,18,0,0.0,3,0,6,0,0
1,0.0,1,0,0,0,45,4,22,0,0.0,18,0,14,0,0
0,0.0,1,0,0,0,25,3,16,0,0.0,3,0,0,0,0
1,0.074074074,1,0,0,0,27,4,11,0,0.0,3,1,3,0,1
1,0.0,0,0,0,0,49,5,14,0,0.0,3,0,6,0,0
0,0.0,1,0,0,0,36,3,28,0,0.0,3,0,0,0,0
1,0.047619048,1,5,0,1,126,13,18,1,0.0,4,1,12,0,1
0,0.0,1,0,0,0,24,3,15,0,0.0,3,0,0,0,0
1,0.022988506,1,3,0,0,87,9,17,0,0.117647059,3,1,18,0,1
1,0.096551724,1,2,0,1,145,5,9,7,0.0,6,1,13,0,1
1,0.0,1,1,0,0,38,3,30,0,0.0,11,0,0,0,1
0,0.0,1,0,0,0,42,3,18,0,0.0,3,0,6,0,0
0,0.0,0,0,0,0,23,3,14,0,0.0,2,0,0,0,1
1,0.0,0,0,0,0,47,5,11,0,0.0,3,1,9,0,0
1,0.056179775,1,0,0,0,89,5,23,0,0.0,3,1,8,0,0
1,0.0,1,0,0,0,64,4,36,0,0.0,3,0,10,0,0
1,0.011235955,1,4,0,0,89,9,21,0,0.0,3,1,13,0,1
1,0.0,0,2,0,0,60,6,21,0,0.0,3,1,9,0,1
0,0.119047619,1,0,0,0,42,5,14,0,0.0,2,0,6,0,0
0,0.115384615,0,0,0,0,52,5,15,0,0.0,3,1,10,0,0
1,0.037878788,1,3,0,1,132,12,13,2,0.0,10,1,10,0,1
1,0.06557377,1,0,0,0,122,8,13,0,0.0,3,0,8,0,0
1,0.392857143,1,0,1,0,28,4,14,0,0.7857142859999999,2,0,5,1,1
1,0.0493827159999999,1,0,0,1,81,5,22,1,0.0,3,0,14,0,1
0,0.0,1,1,0,0,29,3,21,0,0.0,2,1,0,0,1
1,0.118181818,1,2,0,0,110,7,22,0,0.0,3,1,14,0,1
1,0.0,1,1,0,0,71,7,20,0,0.0,7,1,8,0,1
0,0.0,1,0,0,0,34,3,25,0,0.0,9,0,0,0,0
0,0.0,1,0,0,0,48,4,21,0,0.0,6,0,10,0,0
0,0.022222222,0,1,0,0,45,4,18,0,0.0,3,0,8,0,0
1,0.0,0,0,0,0,58,6,19,0,0.0,3,0,8,0,0
1,0.050847458,1,0,0,1,118,7,13,1,0.0,3,1,11,0,1
1,0.022222222,1,0,0,0,45,5,29,0,0.0,22,0,3,0,1
1,0.1,0,0,0,0,20,3,6,0,0.166666667,3,0,5,0,1
1,0.0,1,0,0,0,36,3,19,0,0.0,15,0,4,0,1
1,0.142857143,1,0,0,0,28,3,20,0,0.2,2,0,0,0,1
0,0.0,0,0,0,0,13,2,6,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,46,5,17,0,0.0,3,0,9,0,0
0,0.0,0,0,0,0,64,5,11,0,0.0,7,0,7,0,0
1,0.19047619,1,0,1,1,126,5,50,3,0.0,3,1,17,1,1
0,0.0,0,0,0,0,28,3,19,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,49,4,19,0,0.0,3,0,10,0,0
0,0.0,1,0,0,0,31,3,23,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,40,5,19,0,0.0,5,1,7,0,1
0,0.0,1,0,0,0,24,3,15,0,0.0,12,0,0,0,0
0,0.0,0,0,0,0,73,4,21,0,0.0,7,0,8,0,0
0,0.0,0,0,0,0,26,3,18,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,22,3,14,0,0.0,3,0,0,0,0
1,0.046153846,1,1,0,1,65,4,19,1,0.0,13,0,14,0,1
1,0.028571429,1,0,0,1,35,3,22,1,0.0,3,1,1,0,1
1,0.0,1,0,0,0,28,4,16,0,0.0,13,0,3,0,1
0,0.0,1,0,0,0,27,3,19,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,82,6,17,0,0.0,3,1,10,0,0
1,0.0,1,1,0,0,51,5,28,0,0.0,3,0,7,0,1
1,0.24,1,0,1,0,75,4,27,0,0.0,8,0,32,0,1
0,0.0,0,0,0,0,23,3,14,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,56,3,16,0,0.0,3,0,6,0,0
0,0.114583333,1,1,0,1,96,3,7,2,0.0,4,0,22,0,1
0,0.0,0,0,0,1,33,3,13,1,0.0,3,0,3,0,0
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,86,4,52,0,0.0,3,0,8,0,0
0,0.116071429,1,2,1,0,112,7,24,0,0.0,8,0,11,0,0
1,0.068965517,1,0,0,0,29,2,22,0,0.090909091,8,0,0,0,1
0,0.0,1,0,0,0,33,3,25,0,0.0,3,1,0,0,1
1,0.0,1,2,0,0,78,6,21,0,0.0,18,1,18,0,1
1,0.0,1,1,0,0,54,5,25,0,0.0,3,0,5,0,0
1,0.111111111,1,0,1,0,63,3,12,0,0.0,3,0,11,0,0
1,0.126984127,1,0,1,1,126,5,50,3,0.0,3,1,17,1,1
1,0.025,1,1,0,0,80,9,21,0,0.095238095,3,0,13,0,1
0,0.035714286,1,0,0,0,28,3,20,0,0.05,3,0,0,0,0
0,0.0,1,0,0,0,44,3,36,0,0.0,8,0,0,1,0
1,0.0,1,0,0,0,116,6,19,0,0.0,3,0,30,0,0
1,0.092307692,1,2,0,0,65,7,20,0,0.0,3,1,7,0,0
0,0.0,1,0,0,0,31,3,22,0,0.0,3,0,0,0,0
1,0.174603175,1,0,1,1,126,4,50,3,0.0,3,1,17,1,1
1,0.0,1,0,0,0,39,3,30,0,0.0,8,0,0,0,1
1,0.0,1,2,0,0,66,7,20,0,0.0,4,1,7,0,1
0,0.0,1,0,0,0,31,3,22,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,38,3,29,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,47,3,16,0,0.0,3,0,10,0,0
0,0.097560976,1,0,0,1,41,3,24,1,0.0,3,0,4,0,0
1,0.0,1,0,0,0,77,6,25,0,0.0,7,0,12,0,1
1,0.022727273,1,0,0,0,44,5,21,0,0.0,3,0,11,0,1
0,0.0,1,0,0,0,36,3,27,0,0.0,20,0,0,0,0
0,0.0,1,0,0,0,17,2,10,0,0.0,7,0,0,0,0
1,0.227272727,1,0,1,0,88,7,21,0,0.0,15,0,32,0,1
0,0.0,0,0,0,0,28,3,19,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,62,4,23,0,0.0,3,0,8,0,0
0,0.069444444,1,0,0,0,72,3,23,0,0.0,3,0,9,0,0
1,0.097345133,1,1,0,1,113,7,15,1,0.0,4,0,39,0,1
0,0.0,1,0,0,0,45,4,14,0,0.0,4,0,10,0,0
0,0.0,0,0,0,0,39,4,18,0,0.0,3,0,6,0,0
0,0.0,0,0,0,0,23,3,14,0,0.0,3,0,0,0,0
1,0.025,1,1,0,0,40,4,25,0,0.04,2,0,5,0,1
0,0.0,0,0,0,0,53,4,23,0,0.0,3,1,10,0,0
1,0.0,1,1,0,0,43,5,17,0,0.0,3,1,5,0,1
1,0.222222222,0,0,0,0,36,3,25,0,0.32,10,0,3,0,1
0,0.026315789,1,0,0,0,38,5,10,0,0.1,2,1,9,0,0
1,0.0,1,1,0,0,37,4,21,0,0.0,15,0,4,0,1
1,0.171875,1,0,1,1,128,5,50,3,0.0,3,1,17,1,1
1,0.0,0,0,0,0,95,4,15,0,0.0,3,0,8,0,0
1,0.04494382,1,0,0,1,89,4,17,1,0.0,3,1,18,0,1
0,0.108433735,1,0,0,0,83,4,16,0,0.0,2,0,6,0,0
0,0.0,1,0,0,0,38,4,12,0,0.0,8,0,8,0,0
0,0.0,1,0,0,0,36,3,27,0,0.0,3,0,0,0,0
1,0.1300813009999999,1,0,1,1,123,4,46,3,0.0,3,0,17,1,1
1,0.0,1,0,0,0,41,5,11,0,0.0,8,0,7,0,1
1,0.032258065,0,0,0,0,31,3,16,0,0.0,12,0,6,0,1
1,0.027027027,0,0,0,0,37,4,20,0,0.0,7,0,6,0,1
1,0.0,1,0,0,0,26,3,13,0,0.0,9,0,4,0,1
0,0.0,0,0,0,0,21,3,12,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,19,2,12,0,0.0,9,0,0,0,0
0,0.0,0,0,0,0,35,3,11,0,0.0,3,0,7,0,0
0,0.0,1,1,0,0,45,3,36,0,0.0,2,0,0,0,1
1,0.024390244,1,0,0,0,41,3,32,0,0.03125,11,0,0,1,1
0,0.0,1,0,0,0,29,3,21,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,51,4,16,0,0.0,2,0,9,0,0
1,0.09375,1,0,0,0,32,3,24,0,0.125,6,0,0,0,1
0,0.0,1,0,0,0,37,4,13,0,0.0,9,0,10,0,0
0,0.0,1,0,0,0,40,4,15,0,0.0,3,0,7,0,0
1,0.0,1,0,0,1,105,7,22,1,0.0,7,0,11,0,1
0,0.040816327,1,0,0,0,49,4,17,0,0.0,3,0,11,0,0
1,0.488888889,1,0,1,0,45,4,29,0,0.517241379,9,0,7,0,1
1,0.173913043,0,1,0,0,46,3,25,0,0.32,10,0,7,0,1
1,0.0,1,0,0,0,33,3,25,0,0.0,3,0,0,0,1
0,0.0,1,0,0,1,59,5,20,1,0.0,3,0,5,0,0
0,0.081081081,1,0,0,0,74,3,23,0,0.0,3,0,8,0,0
1,0.0,1,0,0,0,48,5,16,0,0.0,12,0,7,0,1
0,0.017857143,0,0,0,0,56,4,11,0,0.0,7,0,10,0,0
1,0.0,0,0,0,0,62,4,39,0,0.0,3,0,7,0,1
1,0.212765957,0,0,1,0,94,6,28,0,0.0,3,1,32,0,1
1,0.3713080170000001,1,2,1,1,237,8,15,3,0.0,11,0,64,0,1
0,0.212121212,0,0,1,1,33,3,12,0,0.0,3,0,7,0,0
0,0.0,1,0,0,0,37,3,28,0,0.0,3,0,0,0,0
1,0.330708661,1,0,1,1,127,3,61,1,0.344262295,4,0,32,0,1
1,0.205128205,0,0,0,0,39,4,25,0,0.32,10,0,5,0,1
0,0.103448276,0,0,0,0,29,3,20,0,0.15,5,0,0,0,1
1,0.157303371,1,4,1,0,89,10,23,0,0.0,3,1,15,0,1
1,0.058823529,1,0,0,0,51,6,21,0,0.0,4,0,8,0,1
0,0.0,1,0,0,0,37,4,16,0,0.0,4,0,8,0,0
1,0.218390805,1,3,1,0,87,7,14,0,0.0,10,1,32,0,1
1,0.085714286,1,0,0,0,35,3,13,0,0.0,3,1,4,0,1
1,0.076923077,1,0,0,0,39,3,31,0,0.096774194,13,0,0,0,1
0,0.0779220779999999,1,0,0,0,77,5,22,0,0.0,3,0,9,0,0
0,0.0,1,0,0,0,89,6,13,0,0.0,3,1,11,0,0
1,0.0,1,0,0,0,26,3,18,0,0.0,5,0,0,0,1
0,0.0,1,0,0,0,24,3,16,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,55,4,21,0,0.0,6,0,11,0,0
1,0.0,1,0,0,0,37,2,30,0,0.0,3,0,0,0,1
1,0.388888889,1,0,1,0,54,3,14,0,0.0,10,0,32,0,1
1,0.0,1,0,0,0,38,3,29,0,0.0,3,0,0,0,1
1,0.195652174,1,3,1,0,92,8,22,0,0.0,15,1,32,0,1
1,0.063291139,1,0,0,0,79,4,17,0,0.0,3,0,10,0,0
0,0.0,1,0,0,0,19,3,11,0,0.0,3,0,0,0,0
1,0.018518519,1,0,0,0,54,5,21,0,0.0,3,0,9,0,0
0,0.0,0,0,0,0,19,3,11,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,34,3,12,0,0.0,8,0,5,0,1
1,0.166666667,1,0,1,0,60,3,31,0,0.322580645,1,0,15,0,1
1,0.302325581,1,0,1,0,43,4,14,0,0.7857142859999999,2,0,9,1,1
1,0.0,1,0,0,0,46,4,21,0,0.0,3,0,12,0,1
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,33,3,11,0,0.0,7,0,13,0,0
0,0.0,1,0,0,0,33,3,24,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,52,4,26,0,0.0,3,0,10,0,0
1,0.038961039,0,1,0,1,77,6,16,1,0.0,5,0,28,0,1
0,0.0,1,0,0,0,24,3,16,0,0.0,3,0,0,0,0
1,0.233766234,1,0,1,0,77,5,23,0,0.0,19,0,32,0,1
1,0.055555556,1,0,0,1,90,4,20,1,0.0,3,1,26,0,1
1,0.016949153,1,0,0,0,59,3,42,0,0.023809524,1,0,4,0,1
0,0.0,1,0,0,0,23,3,14,0,0.0,3,0,0,0,0
1,0.0,0,0,0,0,67,4,26,0,0.0,3,0,10,0,0
0,0.0,0,1,0,0,52,5,20,0,0.0,3,0,9,0,0
1,0.03030303,1,0,0,0,33,3,16,0,0.0,2,0,5,0,1
0,0.0,1,0,0,0,31,3,22,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,34,3,26,0,0.0,3,0,0,0,0
0,0.054054054,1,0,0,1,37,3,17,1,0.0,3,0,4,0,1
1,0.0,1,0,0,0,31,3,13,0,0.0,3,0,5,0,1
0,0.0,1,0,0,0,23,3,15,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,26,2,19,0,0.0,8,0,0,0,0
0,0.0,1,0,0,0,47,3,25,0,0.0,3,0,14,0,0
1,0.222222222,1,0,1,0,81,5,27,0,0.0,3,0,32,0,1
0,0.151515152,1,0,0,0,33,3,14,0,0.142857143,3,0,10,0,1
0,0.027777778,1,0,0,0,36,3,27,0,0.037037037,9,0,0,0,0
0,0.0,1,0,0,0,65,5,22,0,0.0,8,1,6,0,0
1,0.3619047620000001,0,0,1,1,315,5,9,7,0.0,5,1,32,0,1
0,0.0,0,0,0,0,41,4,18,0,0.0,2,0,4,0,0
1,0.0,1,0,0,0,52,5,18,0,0.0,3,0,8,0,1
0,0.0,0,0,0,0,25,3,17,0,0.0,3,0,0,0,0
1,0.0,1,4,0,1,126,6,38,0,0.0,12,1,53,0,1
0,0.0,0,0,0,0,33,3,24,0,0.0,3,0,0,0,0
1,0.1363636359999999,1,0,1,0,44,4,32,0,0.15625,2,0,3,0,1
0,0.0,0,0,0,0,22,3,14,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,36,3,27,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,49,4,31,0,0.0,7,1,9,0,0
0,0.0,1,0,0,0,30,3,22,0,0.0,8,0,0,0,0
1,0.25,1,0,1,0,64,4,43,0,0.372093023,1,0,5,0,1
0,0.190909091,1,0,1,1,110,4,18,2,0.0,3,0,32,0,1
0,0.0,1,0,0,0,27,3,19,0,0.0,3,0,0,0,0
1,0.06097561,1,0,0,1,82,5,26,2,0.076923077,10,0,14,0,1
1,0.152073733,1,0,1,0,217,4,22,0,0.0,18,0,31,0,1
0,0.0,1,0,0,0,27,4,16,0,0.0,3,1,2,0,0
0,0.0,0,0,0,0,26,3,17,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,34,3,25,0,0.0,3,0,0,0,0
1,0.0,1,4,0,1,107,10,17,1,0.0,14,1,13,0,1
1,0.023255814,1,3,0,0,86,8,19,0,0.0,3,1,9,0,1
0,0.0,1,0,0,0,24,3,15,0,0.0,2,1,0,0,0
1,0.0,1,0,0,0,31,3,23,0,0.0,6,0,0,0,1
1,0.125,0,1,0,0,40,4,22,0,0.181818182,8,0,6,0,1
0,0.0,0,0,0,0,26,3,17,0,0.0,3,0,0,0,0
0,0.037735849,0,0,0,0,53,4,15,0,0.0,3,0,11,0,0
1,0.0,1,0,0,0,19,3,4,0,0.0,1,0,6,0,1
0,0.0,0,0,0,0,23,3,14,0,0.0,2,0,0,0,1
1,0.0,1,1,0,0,43,3,34,0,0.0,11,0,0,0,1
1,0.203125,1,0,1,1,128,4,54,3,0.0,3,1,17,1,1
0,0.2,0,0,0,0,25,3,16,0,0.3125,3,0,0,0,0
0,0.0,1,0,0,0,47,4,12,0,0.0,3,0,8,0,0
1,0.128,1,0,1,1,125,4,50,3,0.0,3,1,17,1,1
0,0.0,1,0,0,0,39,4,19,0,0.0,3,0,11,0,0
1,0.0,1,1,0,0,61,6,14,0,0.0,3,0,12,0,1
0,0.046511628,1,0,0,0,43,5,12,0,0.0,3,0,7,0,0
1,0.0,1,1,0,0,43,4,21,0,0.0,17,0,7,0,1
1,0.0,1,0,0,0,47,4,29,0,0.0,3,0,9,0,0
0,0.0,1,0,0,0,22,3,13,0,0.0,3,0,0,0,0
1,0.244897959,1,1,1,0,147,11,24,0,0.0,3,0,32,0,1
0,0.0,1,0,0,0,17,3,9,0,0.0,2,0,0,0,0
0,0.03030303,1,0,1,1,132,4,16,1,0.0,5,0,80,0,1
1,0.0,1,0,0,0,55,3,38,0,0.0,1,0,4,0,1
1,0.0,1,0,0,0,84,3,14,0,0.0,3,0,13,0,0
0,0.0,1,0,0,0,58,4,28,0,0.0,3,0,17,0,0
1,0.161290323,1,0,1,0,62,6,31,0,0.322580645,1,0,9,0,1
1,0.21875,1,0,1,0,32,3,24,0,0.291666667,3,1,0,0,1
0,0.0,1,1,0,0,40,3,32,0,0.0,3,0,0,0,0
1,0.028571429,1,0,0,0,35,4,10,0,0.0,4,0,7,0,1
1,0.018518519,1,0,0,0,54,5,23,0,0.0,9,1,8,0,1
1,0.0,1,3,0,0,71,7,24,0,0.0,3,1,12,0,1
0,0.0,1,0,0,0,30,3,21,0,0.0,3,0,0,0,0
1,0.0,1,1,0,0,45,6,17,0,0.0,3,0,6,0,1
1,0.114583333,1,2,1,1,96,7,20,1,0.0,14,1,30,0,1
0,0.0,1,0,0,0,34,3,26,0,0.0,5,1,0,0,0
1,0.0,1,0,0,0,67,6,22,0,0.0,3,0,13,0,1
1,0.0,1,0,0,0,69,3,38,0,0.0,10,0,8,0,1
0,0.0,1,0,0,0,54,3,16,0,0.0,4,0,7,0,0
0,0.02739726,1,0,0,0,73,4,18,0,0.0,3,0,9,0,0
0,0.0,0,0,0,0,44,4,16,0,0.0,2,0,8,0,0
0,0.014084507,1,0,0,1,71,5,7,1,0.0,4,0,10,0,1
1,0.0,0,0,0,0,32,2,25,0,0.0,9,0,0,0,1
1,0.073770492,1,1,0,0,122,7,29,0,0.0,2,1,40,0,1
1,0.118421053,1,0,1,0,76,4,50,0,0.0,3,1,15,1,1
1,0.036231884,1,0,0,1,138,7,27,1,0.0,2,1,41,0,1
0,0.0,0,0,0,0,61,4,12,0,0.0,8,0,8,0,0
1,0.12,1,0,1,0,100,3,18,0,0.0,3,0,15,0,0
1,0.03125,1,0,0,0,32,2,25,0,0.04,8,0,0,0,1
1,0.0,1,0,0,0,19,3,6,0,0.0,3,0,5,0,1
1,0.222222222,1,0,0,0,72,6,17,0,0.0,3,0,7,0,0
1,0.038461538,1,0,0,0,52,4,23,0,0.0,3,0,9,0,0
0,0.0,0,0,0,0,27,3,14,0,0.0,3,0,5,0,0
1,0.0,1,0,0,0,37,3,28,0,0.0,8,0,0,0,1
0,0.027027027,1,0,0,0,37,2,29,0,0.034482759,3,0,0,0,1
1,0.018518519,1,3,0,0,54,6,19,0,0.0,15,1,8,0,1
0,0.0,1,0,0,0,33,4,17,0,0.0,3,0,7,0,0
1,0.0,1,0,0,0,49,5,24,0,0.0,9,1,10,0,0
1,0.12,1,0,0,0,50,5,23,0,0.0,8,0,5,0,1
1,0.0,1,0,0,0,29,3,16,0,0.0,12,0,3,0,1
0,0.0,1,0,0,0,30,3,22,0,0.0,3,0,0,0,0
1,0.115107914,1,0,1,1,139,4,54,3,0.0,3,1,17,1,1
0,0.098360656,1,0,0,0,61,3,16,0,0.0,3,0,12,0,0
1,0.048780488,0,1,0,1,82,6,16,1,0.0,5,0,30,0,1
1,0.0,1,2,0,0,39,4,18,0,0.0,14,1,5,0,1
1,0.038095238,1,1,0,1,105,6,15,1,0.0,4,1,29,0,1
0,0.036585366,1,0,0,0,82,8,20,0,0.0,4,0,9,0,0
0,0.0,1,0,0,0,41,2,34,0,0.0,8,0,0,0,0
0,0.0,0,0,0,0,25,3,16,0,0.0,2,1,0,0,0
0,0.0,0,0,0,0,56,3,21,0,0.0,3,0,10,0,0
1,0.212765957,1,0,1,0,47,3,31,0,0.322580645,1,0,4,0,1
1,0.0,1,1,0,0,47,6,13,0,0.0,3,0,6,0,1
1,0.0,1,0,0,0,42,6,13,0,0.0,7,0,9,0,1
1,0.046875,1,0,0,0,64,5,32,0,0.09375,13,0,7,0,1
1,0.0,1,0,0,1,45,4,14,1,0.0,1,1,5,0,0
1,0.0,1,0,0,0,36,3,20,0,0.0,3,0,4,0,1
0,0.0,1,0,0,0,33,3,24,0,0.0,3,0,0,0,0
0,0.111111111,0,0,0,0,36,5,9,0,0.0,5,0,11,0,0
1,0.022727273,1,0,0,0,44,4,21,0,0.0,3,0,5,0,0
1,0.025641026,1,0,0,0,39,2,32,0,0.03125,8,0,0,0,1
0,0.0,0,0,0,0,27,4,15,0,0.0,3,0,2,0,0
0,0.0,0,0,0,0,22,3,13,0,0.0,10,0,0,0,0
0,0.0,1,0,0,0,25,3,17,0,0.0,3,0,0,0,0
0,0.018181818,1,0,0,0,55,5,16,0,0.0625,3,0,5,0,0
0,0.0,1,0,0,0,22,2,15,0,0.0,11,0,0,0,0
1,0.2,1,1,1,0,50,5,13,0,0.7692307690000001,2,0,7,1,1
0,0.0,0,0,0,0,64,7,14,0,0.0,3,1,12,0,0
0,0.0,1,0,0,0,62,6,11,0,0.0,3,1,11,0,0
1,0.026666667,1,1,0,1,75,6,25,0,0.0,3,0,7,0,1
1,0.076923077,1,0,0,0,26,3,13,0,0.0,3,0,5,0,1
0,0.0,0,0,0,0,43,4,15,0,0.0,3,0,14,0,0
1,0.023668639,0,1,0,1,169,9,14,9,0.0,3,0,12,0,1
1,0.1,1,2,1,1,160,6,21,4,0.0,3,1,43,0,1
0,0.164179104,0,0,0,0,67,7,11,0,0.181818182,7,0,7,0,0
1,0.101265823,1,1,0,0,79,5,15,0,0.0,11,0,10,0,1
0,0.0,1,0,0,0,42,3,16,0,0.0,3,1,8,0,0
1,0.0,1,0,0,0,46,5,14,0,0.0,10,0,12,0,1
0,0.0,0,0,0,0,56,4,16,0,0.0,2,0,9,0,0
1,0.225806452,1,0,1,1,124,5,46,3,0.0,3,0,17,1,1
0,0.0,1,0,0,0,66,5,20,0,0.0,3,0,14,0,0
0,0.0,1,0,0,0,33,4,16,0,0.0,2,0,4,0,0
1,0.0,1,1,0,0,30,4,15,0,0.0,2,1,2,0,1
0,0.0,1,0,0,0,90,4,15,0,0.0,3,0,13,0,0
1,0.210526316,0,0,0,0,38,4,25,0,0.32,10,0,3,0,1
1,0.0,1,0,0,0,36,4,22,0,0.0,3,0,4,0,0
0,0.058823529,0,0,0,0,51,5,15,0,0.0,3,0,8,0,0
0,0.0,0,0,0,0,27,4,15,0,0.0,3,0,2,0,0
1,0.0,1,0,0,0,23,3,15,0,0.0,3,0,0,0,1
0,0.0,1,0,0,0,29,3,20,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,25,3,17,0,0.0,3,0,0,0,0
1,0.078787879,1,3,1,0,165,9,23,0,0.0,3,1,17,0,1
0,0.0,1,0,0,0,54,3,26,0,0.0,3,0,11,0,0
1,0.041666667,0,0,0,0,72,5,24,0,0.0,4,1,7,0,0
1,0.088235294,1,0,0,0,34,3,26,0,0.115384615,8,0,0,0,1
1,0.0,0,0,0,0,58,5,19,0,0.0,3,0,9,0,0
1,0.0,1,0,0,0,60,5,27,0,0.0,3,0,8,0,1
0,0.016393443,0,0,0,0,61,6,20,0,0.0,3,0,9,0,0
0,0.037037037,1,0,0,0,27,3,18,0,0.055555556,3,0,0,0,0
0,0.020408163,0,0,0,0,49,5,13,0,0.0,3,0,9,0,0
1,0.0,1,0,0,0,45,3,37,0,0.0,31,0,0,0,1
1,0.03968254,1,2,0,0,126,10,14,0,0.0,3,1,19,0,1
0,0.0,1,0,0,1,66,3,23,1,0.0,3,0,7,0,1
1,0.102941176,1,0,1,0,68,4,42,0,0.0,3,0,15,1,1
1,0.0,1,1,0,0,34,3,26,0,0.0,3,0,0,0,0
1,0.061728395,1,0,0,0,81,6,12,0,0.166666667,3,0,15,0,1
0,0.0,1,1,0,0,22,3,14,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,42,4,11,0,0.0,2,0,9,0,0
1,0.0,1,1,0,0,31,3,13,0,0.0,3,0,9,0,0
0,0.186915888,1,0,1,0,107,5,18,0,0.0,6,1,12,0,0
0,0.0,1,0,0,0,28,3,19,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,29,3,20,0,0.0,3,0,0,0,0
